Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781876617,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781876618,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781876619,40,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781876620,60,,Aggregated,0.000000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,3,0,2090.16359999805,2077.2011999967312,2055.210699996678,2090.16359999805,57.0
1781876621,80,,Aggregated,0.000000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,8,0,2100,1837.4654624994946,14.631199999712408,2123.9701000013156,57.0
1781876622,100,,Aggregated,1.000000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,13,0,2100,1778.089653846669,4.349500006355811,2123.9701000013156,57.0
1781876623,120,,Aggregated,1.000000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,16,0,2100,1835.7338187502137,4.349500006355811,2123.9701000013156,57.0
1781876624,160,,Aggregated,2.400000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,22,0,2100,1717.4556454546373,4.349500006355811,2123.9701000013156,57.0
1781876625,180,,Aggregated,2.400000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,25,0,2100,1766.564156000095,4.349500006355811,2132.6205000004848,57.0
1781876626,200,,Aggregated,2.666667,0.000000,2100,2100,2100,2100,2100,2100,2300,2300,2300,2300,2300,27,0,2100,1720.103388888809,4.349500006355811,2250.709599997208,57.0
1781876627,200,,Aggregated,3.000000,0.000000,2100,2100,2100,2100,2100,2100,2300,2300,2300,2300,2300,30,0,2100,1757.7916500000963,4.349500006355811,2250.709599997208,57.0
1781876628,200,,Aggregated,3.000000,0.000000,2100,2100,2100,2100,2100,2100,2300,2300,2300,2300,2300,36,0,2100,1698.3056638891867,3.8914000033400953,2250.709599997208,57.0
1781876629,200,,Aggregated,3.000000,0.000000,2100,2100,2100,2100,2100,2100,2300,2300,2300,2300,2300,39,0,2100,1675.791243590095,3.8914000033400953,2250.709599997208,57.0
1781876630,200,,Aggregated,3.000000,0.000000,2100,2100,2100,2100,2100,2100,2300,2300,2300,2300,2300,39,0,2100,1675.791243590095,3.8914000033400953,2250.709599997208,57.0
1781876631,200,,Aggregated,3.000000,0.000000,2100,2100,2100,2100,2100,2100,2300,2300,2300,2300,2300,39,0,2100,1675.791243590095,3.8914000033400953,2250.709599997208,57.0
1781876632,200,,Aggregated,3.000000,0.000000,2100,2100,2100,2100,2100,2100,2300,2300,2300,2300,2300,39,0,2100,1675.791243590095,3.8914000033400953,2250.709599997208,57.0
1781876633,200,,Aggregated,3.000000,0.000000,2100,2100,2100,2100,2100,2100,2300,2300,2300,2300,2300,39,0,2100,1675.791243590095,3.8914000033400953,2250.709599997208,57.0
1781876634,200,,Aggregated,3.000000,0.000000,2100,2100,2100,2100,2100,2100,2300,2300,2300,2300,2300,39,0,2100,1675.791243590095,3.8914000033400953,2250.709599997208,57.0
1781876635,200,,Aggregated,3.000000,0.000000,2100,2100,2100,2100,2100,2100,2300,2300,2300,2300,2300,39,0,2100,1675.791243590095,3.8914000033400953,2250.709599997208,57.0
1781876636,200,,Aggregated,3.000000,0.000000,2100,2100,2100,2100,2100,2100,2300,2300,2300,2300,2300,39,0,2100,1675.791243590095,3.8914000033400953,2250.709599997208,57.0
1781876637,200,,Aggregated,3.000000,0.000000,2100,2100,2100,2100,2100,2100,2300,2300,2300,2300,2300,39,0,2100,1675.791243590095,3.8914000033400953,2250.709599997208,57.0
1781876638,200,,Aggregated,1.200000,0.000000,2100,2100,21000,21000,21000,21000,21000,21000,21000,21000,21000,56,17,2100,7480.073241071945,3.8914000033400953,20905.43710000202,51.232142857142854
1781876639,200,,Aggregated,0.900000,0.000000,2100,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,73,33,2100,10227.450116438635,3.8914000033400953,20905.43710000202,51.602739726027394
1781876640,200,,Aggregated,0.400000,0.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,94,53,20000,12276.009271276784,3.8914000033400953,20996.314600000915,48.776595744680854
1781876641,200,,Aggregated,2.000000,2.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,118,74,20996.314600000915,13357.645895762795,3.8914000033400953,20996.314600000915,49.059322033898304
1781876642,200,,Aggregated,3.400000,3.300000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,139,91,20996.314600000915,13851.092301438766,3.8914000033400953,20996.314600000915,47.96402877697842
1781876643,200,,Aggregated,5.900000,5.500000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,163,109,21000,14050.069882822134,3.8914000033400953,21145.617400004994,48.65644171779141
1781876644,200,,Aggregated,8.200000,7.400000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,191,134,21000,14636.101172775,3.8914000033400953,21145.617400004994,47.40837696335078
1781876645,200,,Aggregated,10.500000,9.200000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,212,153,21000,15008.167855660366,3.8914000033400953,21145.617400004994,47.759433962264154
1781876646,200,,Aggregated,12.700000,11.100000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,235,170,21000,15011.978557446666,3.8914000033400953,21145.617400004994,47.314893617021276
1781876647,200,,Aggregated,15.700000,13.800000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,255,186,21000,15104.458745490094,3.8914000033400953,21145.617400004994,47.8078431372549
1781876648,200,,Aggregated,18.000000,16.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,261,191,21000,15108.95952950185,3.8914000033400953,21145.617400004994,47.65900383141762
1781876649,200,,Aggregated,20.200000,17.400000,21000,21000,21000,21000,21000,21000,21000,21000,23000,23000,23000,263,193,21000,15150.30970152085,3.8914000033400953,22765.700899995863,48.46768060836502
1781876650,200,,Aggregated,21.900000,18.900000,21000,21000,21000,21000,21000,21000,21000,21000,23000,23000,23000,264,193,21000,15092.955199621148,3.8914000033400953,22765.700899995863,48.503787878787875
1781876651,200,,Aggregated,20.200000,17.100000,21000,21000,21000,21000,21000,21000,21000,21000,25000,25000,25000,265,194,21000,15129.667308301834,3.8914000033400953,24821.664000002784,49.339622641509436
1781876652,200,,Aggregated,20.200000,17.100000,21000,21000,21000,21000,21000,21000,21000,21000,25000,25000,25000,265,194,21000,15129.667308301834,3.8914000033400953,24821.664000002784,49.339622641509436
1781876653,200,,Aggregated,16.600000,13.800000,21000,21000,21000,21000,21000,21000,21000,23000,35000,35000,35000,266,195,21000,15204.352769172872,3.8914000033400953,34995.999899998424,50.169172932330824
1781876654,200,,Aggregated,16.600000,13.800000,21000,21000,21000,21000,21000,21000,21000,23000,35000,35000,35000,266,195,21000,15204.352769172872,3.8914000033400953,34995.999899998424,50.169172932330824
1781876655,200,,Aggregated,12.100000,10.200000,21000,21000,21000,21000,21000,21000,21000,25000,35000,35000,35000,267,196,21000,15278.33449925088,3.8914000033400953,34995.999899998424,50.99250936329588
1781876656,200,,Aggregated,12.100000,10.200000,21000,21000,21000,21000,21000,21000,21000,25000,35000,35000,35000,267,196,21000,15278.33449925088,3.8914000033400953,34995.999899998424,50.99250936329588
1781876657,200,,Aggregated,7.000000,5.700000,21000,21000,21000,21000,21000,21000,21000,35000,35000,35000,35000,273,202,21000,15405.506598901062,3.8914000033400953,34995.999899998424,51.556776556776555
1781876658,200,,Aggregated,4.800000,3.600000,20000,21000,21000,21000,21000,21000,21000,35000,35000,35000,35000,289,218,20000,15567.822554325243,3.8914000033400953,34995.999899998424,50.806228373702425
1781876659,200,,Aggregated,2.600000,2.200000,20000,21000,21000,21000,21000,21000,23000,35000,37000,37000,37000,299,228,20000,15721.240341137154,3.8914000033400953,36958.81740000186,51.15384615384615
1781876660,200,,Aggregated,1.700000,1.500000,20000,21000,21000,21000,21000,21000,21000,35000,37000,37000,37000,326,252,20000,15769.361224233207,3.8914000033400953,36958.81740000186,50.24846625766871
1781876661,200,,Aggregated,3.000000,2.900000,19000,21000,21000,21000,21000,21000,21000,35000,37000,37000,37000,344,269,19000,15851.691248255938,3.8914000033400953,36958.81740000186,50.34011627906977
1781876662,200,,Aggregated,3.800000,3.700000,18000,21000,21000,21000,21000,21000,21000,35000,37000,37000,37000,369,287,18000,15674.291042005558,3.8914000033400953,36958.81740000186,49.883468834688344
1781876663,200,,Aggregated,6.500000,6.200000,18000,21000,21000,21000,21000,21000,21000,35000,37000,37000,37000,395,309,18000,15710.721748101409,3.8914000033400953,36958.81740000186,49.89113924050633
1781876664,200,,Aggregated,8.200000,7.700000,18000,21000,21000,21000,21000,21000,21000,35000,37000,37000,37000,415,326,18000,15705.138021927829,3.8914000033400953,36958.81740000186,49.46265060240964
1781876665,200,,Aggregated,10.700000,9.600000,18000,20000,21000,21000,21000,21000,21000,35000,39000,39000,39000,441,347,18000,15701.099386621383,3.8914000033400953,39111.930400002166,49.53968253968254
1781876666,200,,Aggregated,13.200000,11.700000,18000,20000,21000,21000,21000,21000,21000,35000,39000,39000,39000,462,365,18000,15702.036832900458,3.8914000033400953,39111.930400002166,49.14502164502164
1781876667,200,,Aggregated,15.200000,13.400000,18000,20000,21000,21000,21000,21000,21000,35000,39000,39000,39000,482,380,18000,15630.835665767689,3.8914000033400953,39111.930400002166,49.371369294605806
1781876668,200,,Aggregated,17.800000,15.500000,18000,20000,21000,21000,21000,21000,21000,35000,39000,39000,39000,491,383,18000,15456.152800203725,3.8914000033400953,39111.930400002166,49.40733197556008
1781876669,200,,Aggregated,19.800000,17.200000,18000,20000,21000,21000,21000,21000,23000,35000,39000,39000,39000,495,385,18000,15414.615377171773,3.8914000033400953,39111.930400002166,49.86464646464646
1781876670,200,,Aggregated,20.700000,17.600000,18000,20000,21000,21000,21000,21000,23000,35000,39000,39000,39000,497,386,18000,15389.411573843108,3.8914000033400953,39111.930400002166,49.857142857142854
1781876671,200,,Aggregated,20.000000,16.300000,18000,20000,21000,21000,21000,21000,23000,35000,39000,39000,39000,500,388,18000,15379.537130400058,3.8914000033400953,39111.930400002166,50.29
1781876672,200,,Aggregated,19.400000,15.500000,18000,20000,21000,21000,21000,21000,23000,35000,39000,39000,39000,502,389,18000,15354.788951195276,3.8914000033400953,39111.930400002166,50.28087649402391
